,index,id,score,len,label
1966,35,10.1,1.1231542712582794,2,1
1967,35,10.2,0.9587123863869678,2,0
1968,35,10.3,0.9699938283602261,9,1
1969,35,10.4,1.0466234592067463,8,0
1970,35,11.1,0.687706517049721,3,0
1971,35,11.2,0.8979902169457553,7,0
1972,35,11.3,1.004611245569445,4,0
1973,35,11.4,0.5722278218370642,6,0
1974,35,11.5,1.1782399551826304,1,0
1975,35,11.6,0.7557715616438334,9,1
1976,35,11.7,1.0785020156548812,8,0
1977,35,11.8,1.0419577687807111,4,0
1978,35,12.1,1.1791176549585871,3,0
1979,35,12.2,1.1538045456024442,11,1
1980,35,12.5,1.0598011769340987,2,0
1981,35,12.6,1.0554679131878162,9,0
1982,36,1.1,0.9157527774335296,3,0
1983,36,1.2,0.8871763020327149,3,0
1984,36,1.4,0.9075320769494912,13,1
1985,36,1.6,1.0806428660588838,7,1
1986,36,1.7,0.9594019296777329,7,1
1987,36,1.8,0.8019325133797185,10,1
1988,36,1.9,1.129531551599015,15,1
1989,36,1.10,1.1215806000955975,2,0
1990,36,1.11,1.1764674291997785,3,0
1991,36,1.12,0.23348466709029472,3,0
1992,36,2.1,0.5121301477836193,2,1
1993,36,2.2,1.1427730368754618,7,0
1994,36,2.3,1.0939656926773333,5,0
1995,36,2.4,1.1807448258248163,1,0
1996,36,3.1,0.8322068553378411,4,0
1997,36,3.2,0.8960709111209498,7,0
1998,36,3.3,1.146717262750839,1,0
1999,36,3.4,1.1959177752800412,6,1
2000,36,3.5,1.1561092967608015,5,0
2001,36,3.6,1.1817484098654125,3,0
2002,36,3.7,1.052834417523472,3,0
2003,36,3.8,1.1970785280978982,3,0
2004,36,3.9,1.156844858504341,2,0
2005,36,3.10,1.124589202446094,3,0
2006,36,3.12,1.16238892032655,5,1
2007,36,3.14,1.1940558695497172,7,1
2008,36,3.15,1.1000034770456675,3,1
2009,36,4.1,1.1144800087106252,4,1
2010,36,4.2,1.14067850738953,12,1
2011,36,4.3,0.5508104150738289,2,0
2012,36,4.4,0.7273374998543387,5,0
2013,36,4.5,1.1820195509781812,3,1
2014,36,4.6,1.1086464540131769,3,1
2015,36,4.7,1.0264739546770776,5,1
2016,36,4.8,0.9676570657652374,3,1
2017,36,4.10,0.9073812293091444,7,0
2018,36,5.1,1.0574031920965217,2,1
2019,36,5.2,1.0487766163673116,8,0
2020,36,5.3,1.16699891992879,7,0
2021,36,6.1,1.1205102053763176,4,0
2022,36,6.2,1.1583117093187338,2,0
2023,36,6.3,0.09496931157174185,3,0
2024,36,6.4,1.1963013933278508,8,0
2025,36,6.5,0.7409159098042283,10,0
2026,36,6.6,0.7757634641033662,5,1
2027,36,6.7,0.8955139188546671,9,0
2028,36,7.1,0.8872201046330008,3,0
2029,36,7.2,1.1241562866249364,11,1
2030,36,7.5,1.1384421528607662,5,0
2031,36,7.6,1.1255455377833554,9,0
